Order_id,Customer_id,Order Date,Discount, Subtotal , Total ,Country,Device,Source,Month,Year
281,13066,2025-10-05,$0 ,$108.00 ,$108.00 ,SG,Desktop,Direct,Oct,2025
282,8259,2025-07-19,$20 ,$36.42 ,$29.14 ,BR,Desktop,Social,Jul,2025
283,18996,2021-01-17,$20 ,$10.64 ,$8.51 ,US,Mobile,Paid,Jan,2021
284,9911,2020-08-03,$0 ,$126.96 ,$126.96 ,FR,Tablet,Direct,Aug,2020
285,5950,2021-04-12,$15 ,$13.67 ,$11.62 ,IN,Mobile,Direct,Apr,2021
286,878,2025-03-27,$5 ,$189.68 ,$180.20 ,SE,Mobile,Social,Mar,2025
287,14110,2023-11-21,$0 ,$119.86 ,$119.86 ,DE,Tablet,Direct,Nov,2023
288,7260,2024-01-18,$0 ,$42.11 ,$42.11 ,MX,Mobile,Organic,Jan,2024
289,1363,2020-06-22,$0 ,$113.96 ,$113.96 ,DE,Desktop,Organic,Jun,2020
290,12974,2022-12-19,$0 ,$232.41 ,$232.41 ,DE,Desktop,Paid,Dec,2022
291,5271,2024-12-12,$0 ,$73.54 ,$73.54 ,JP,Desktop,Email,Dec,2024
292,13701,2023-11-02,$10 ,$57.28 ,$51.55 ,JP,Mobile,Paid,Nov,2023
293,12903,2023-01-20,$0 ,$119.88 ,$119.88 ,JP,Desktop,Paid,Jan,2023
294,14538,2023-10-13,$10 ,$31.18 ,$28.06 ,IN,Tablet,Email,Oct,2023
295,7675,2024-08-28,$0 ,$146.65 ,$146.65 ,GB,Desktop,Organic,Aug,2024
296,18027,2023-05-16,$20 ,$17.26 ,$13.81 ,NL,Mobile,Organic,May,2023
297,8791,2025-01-20,$0 ,$313.38 ,$313.38 ,JP,Desktop,Email,Jan,2025
298,3205,2020-10-15,$0 ,$175.09 ,$175.09 ,JP,Mobile,Direct,Oct,2020
299,16983,2023-10-05,$0 ,$80.25 ,$80.25 ,AU,Mobile,Direct,Oct,2023
300,320,2025-05-06,$5 ,$8.82 ,$8.38 ,JP,Mobile,Direct,May,2025
301,15,2022-05-04,$10 ,$21.08 ,$18.97 ,AU,Mobile,Direct,May,2022
302,13968,2023-02-18,$0 ,$58.76 ,$58.76 ,DE,Desktop,Organic,Feb,2023
303,1634,2021-04-16,$15 ,$190.85 ,$162.22 ,BR,Mobile,Organic,Apr,2021
304,12337,2023-08-24,$0 ,$77.58 ,$77.58 ,GB,Mobile,Referral,Aug,2023
305,11242,2023-02-14,$0 ,$389.52 ,$389.52 ,AU,Mobile,Email,Feb,2023
306,18044,2020-03-05,$0 ,$15.33 ,$15.33 ,AE,Desktop,Direct,Mar,2020
307,14739,2020-02-01,$0 ,$103.00 ,$103.00 ,MX,Mobile,Social,Feb,2020
308,4015,2023-05-19,$5 ,$48.73 ,$46.29 ,SG,Mobile,Paid,May,2023
309,3894,2024-12-26,$0 ,$110.84 ,$110.84 ,US,Mobile,Social,Dec,2024
310,14078,2024-06-29,$0 ,$173.24 ,$173.24 ,JP,Tablet,Direct,Jun,2024
311,8392,2023-05-28,$20 ,$110.33 ,$88.26 ,MX,Desktop,Organic,May,2023
312,12854,2021-06-21,$5 ,$129.69 ,$123.21 ,NL,Desktop,Email,Jun,2021
313,2562,2022-01-27,$0 ,$114.02 ,$114.02 ,US,Desktop,Organic,Jan,2022
314,3990,2021-05-20,$15 ,$57.62 ,$48.98 ,US,Mobile,Organic,May,2021
315,7582,2022-01-20,$0 ,$81.53 ,$81.53 ,US,Mobile,Direct,Jan,2022
316,14731,2021-07-18,$0 ,$176.36 ,$176.36 ,FR,Desktop,Direct,Jul,2021
317,5736,2024-04-04,$0 ,$19.50 ,$19.50 ,ES,Mobile,Direct,Apr,2024
318,2187,2023-12-12,$15 ,$193.41 ,$164.40 ,NL,Tablet,Paid,Dec,2023
319,12661,2025-07-30,$10 ,$69.64 ,$62.68 ,SG,Mobile,Organic,Jul,2025
320,18270,2020-11-10,$10 ,$294.70 ,$265.23 ,ZA,Mobile,Organic,Nov,2020
321,5213,2022-05-18,$5 ,$200.11 ,$190.10 ,GB,Mobile,Direct,May,2022
322,5493,2023-12-01,$0 ,$6.96 ,$6.96 ,FR,Mobile,Paid,Dec,2023
323,15027,2025-10-24,$0 ,$173.39 ,$173.39 ,US,Tablet,Organic,Oct,2025
324,6504,2024-04-20,$15 ,$38.71 ,$32.90 ,GB,Mobile,Direct,Apr,2024
325,15984,2021-05-09,$0 ,$15.86 ,$15.86 ,GB,Tablet,Organic,May,2021
326,9252,2021-09-18,$0 ,$234.86 ,$234.86 ,BR,Mobile,Social,Sep,2021
327,14555,2025-06-11,$20 ,$176.35 ,$141.08 ,CA,Desktop,Organic,Jun,2025
328,336,2020-06-13,$20 ,$248.57 ,$198.86 ,SG,Desktop,Organic,Jun,2020
329,1650,2023-02-11,$20 ,$64.84 ,$51.87 ,IN,Mobile,Organic,Feb,2023
330,4762,2022-07-22,$5 ,$30.10 ,$28.59 ,US,Desktop,Email,Jul,2022
331,2468,2025-03-15,$20 ,$546.63 ,$437.30 ,IN,Mobile,Direct,Mar,2025
332,5126,2025-04-28,$15 ,$8.28 ,$7.04 ,FR,Mobile,Organic,Apr,2025
333,19162,2025-09-23,$0 ,$682.02 ,$682.02 ,IN,Tablet,Direct,Sep,2025
334,12449,2022-11-20,$0 ,$20.60 ,$20.60 ,SE,Mobile,Organic,Nov,2022
335,10050,2025-10-23,$10 ,$272.29 ,$245.06 ,US,Mobile,Referral,Oct,2025
336,8539,2025-09-03,$5 ,$6.96 ,$6.61 ,AU,Mobile,Organic,Sep,2025
337,14219,2022-08-15,$0 ,$157.36 ,$157.36 ,SE,Mobile,Organic,Aug,2022
338,13009,2022-07-26,$10 ,$139.35 ,$125.42 ,ES,Desktop,Paid,Jul,2022
339,15825,2023-04-05,$5 ,$51.20 ,$48.64 ,MX,Mobile,Paid,Apr,2023
340,7193,2021-03-28,$5 ,$162.02 ,$153.92 ,US,Mobile,Organic,Mar,2021
341,6979,2021-10-28,$10 ,$145.27 ,$130.74 ,PL,Mobile,Paid,Oct,2021
342,9230,2023-10-17,$5 ,$78.23 ,$74.32 ,US,Mobile,Organic,Oct,2023
343,18040,2025-08-07,$5 ,$297.37 ,$282.50 ,DE,Mobile,Organic,Aug,2025
344,6115,2020-12-26,$0 ,$10.34 ,$10.34 ,GB,Mobile,Social,Dec,2020
345,18051,2024-12-09,$10 ,$30.13 ,$27.12 ,ZA,Mobile,Social,Dec,2024
346,11669,2025-07-13,$20 ,$71.39 ,$57.11 ,MX,Tablet,Social,Jul,2025
347,12462,2024-02-03,$15 ,$276.23 ,$234.80 ,GB,Mobile,Organic,Feb,2024
348,13251,2022-02-11,$0 ,$107.68 ,$107.68 ,GB,Mobile,Organic,Feb,2022
349,8405,2022-12-21,$0 ,$19.76 ,$19.76 ,IN,Tablet,Organic,Dec,2022
350,280,2025-05-25,$0 ,$44.18 ,$44.18 ,US,Mobile,Social,May,2025
351,13210,2021-06-14,$0 ,$971.75 ,$971.75 ,NL,Mobile,Direct,Jun,2021
352,8739,2020-10-08,$15 ,$121.78 ,$103.51 ,FR,Desktop,Paid,Oct,2020
353,8665,2024-01-24,$20 ,$103.13 ,$82.50 ,BR,Desktop,Social,Jan,2024
354,4482,2024-11-10,$15 ,$191.80 ,$163.03 ,US,Mobile,Organic,Nov,2024
355,7721,2021-07-31,$0 ,$117.64 ,$117.64 ,BR,Desktop,Direct,Jul,2021
356,2733,2020-06-25,$20 ,$29.92 ,$23.94 ,JP,Desktop,Email,Jun,2020
357,16028,2021-03-03,$0 ,$38.75 ,$38.75 ,GB,Desktop,Referral,Mar,2021
358,14184,2022-02-22,$0 ,$96.81 ,$96.81 ,AU,Desktop,Direct,Feb,2022
359,19590,2021-07-21,$0 ,$86.97 ,$86.97 ,FR,Mobile,Organic,Jul,2021
360,4548,2020-11-19,$0 ,$175.24 ,$175.24 ,SE,Desktop,Paid,Nov,2020
361,2354,2022-06-12,$10 ,$384.84 ,$346.36 ,US,Desktop,Referral,Jun,2022
362,18358,2025-07-03,$0 ,$54.93 ,$54.93 ,BR,Mobile,Paid,Jul,2025
363,6929,2022-06-01,$10 ,$17.19 ,$15.47 ,FR,Mobile,Direct,Jun,2022
364,16278,2022-11-18,$5 ,$137.04 ,$130.19 ,US,Mobile,Organic,Nov,2022
365,12662,2024-01-09,$5 ,$62.93 ,$59.78 ,DE,Desktop,Referral,Jan,2024
366,15334,2025-10-09,$0 ,$406.96 ,$406.96 ,FR,Mobile,Organic,Oct,2025
367,18092,2020-01-08,$15 ,"$1,046.62 ",$889.63 ,IN,Desktop,Paid,Jan,2020
368,2811,2024-12-10,$15 ,$490.98 ,$417.33 ,US,Mobile,Organic,Dec,2024
369,6192,2025-03-29,$15 ,$219.41 ,$186.50 ,IN,Desktop,Email,Mar,2025
370,8402,2020-02-06,$0 ,$154.44 ,$154.44 ,JP,Mobile,Direct,Feb,2020
371,1808,2025-10-28,$15 ,$114.54 ,$97.36 ,DE,Mobile,Direct,Oct,2025
372,2558,2020-02-13,$0 ,$163.91 ,$163.91 ,CA,Mobile,Organic,Feb,2020
373,6885,2023-02-04,$5 ,$325.78 ,$309.49 ,AU,Desktop,Social,Feb,2023
374,13157,2023-05-19,$0 ,$330.76 ,$330.76 ,BR,Tablet,Organic,May,2023
375,12941,2025-08-13,$0 ,$89.45 ,$89.45 ,US,Mobile,Organic,Aug,2025
376,314,2024-08-01,$5 ,$769.85 ,$731.36 ,ES,Desktop,Organic,Aug,2024
377,4427,2024-06-01,$15 ,$113.73 ,$96.67 ,DE,Mobile,Direct,Jun,2024
378,13881,2021-06-26,$5 ,$427.58 ,$406.20 ,AU,Mobile,Social,Jun,2021
379,6868,2020-04-21,$10 ,$86.22 ,$77.60 ,AU,Mobile,Organic,Apr,2020
380,19749,2025-08-19,$10 ,$55.77 ,$50.19 ,FR,Mobile,Organic,Aug,2025
381,5902,2022-03-24,$0 ,$34.18 ,$34.18 ,MX,Mobile,Referral,Mar,2022
382,19275,2024-11-07,$0 ,$156.64 ,$156.64 ,US,Desktop,Organic,Nov,2024
383,9495,2024-09-13,$5 ,$129.43 ,$122.96 ,DE,Mobile,Direct,Sep,2024
384,18772,2021-06-06,$0 ,$131.87 ,$131.87 ,US,Desktop,Organic,Jun,2021
385,10841,2021-03-16,$5 ,$113.26 ,$107.60 ,IN,Desktop,Organic,Mar,2021
386,15085,2022-09-14,$20 ,$312.24 ,$249.79 ,GB,Mobile,Paid,Sep,2022
387,4209,2022-09-03,$20 ,$159.66 ,$127.73 ,US,Desktop,Organic,Sep,2022
388,10395,2020-03-03,$0 ,$184.11 ,$184.11 ,AU,Desktop,Organic,Mar,2020
389,11893,2020-10-23,$0 ,$34.33 ,$34.33 ,US,Mobile,Email,Oct,2020
390,16237,2021-06-01,$10 ,$279.78 ,$251.80 ,GB,Desktop,Social,Jun,2021
391,12731,2021-11-21,$0 ,$35.10 ,$35.10 ,ES,Mobile,Organic,Nov,2021
392,3792,2025-07-23,$0 ,$88.74 ,$88.74 ,FR,Mobile,Social,Jul,2025
393,8155,2025-06-12,$5 ,$39.60 ,$37.62 ,BR,Mobile,Organic,Jun,2025
394,7259,2020-08-08,$20 ,$786.47 ,$629.18 ,IN,Desktop,Organic,Aug,2020
395,14358,2025-07-22,$20 ,$32.05 ,$25.64 ,BR,Mobile,Organic,Jul,2025
396,19447,2020-05-06,$0 ,$175.56 ,$175.56 ,DE,Mobile,Organic,May,2020
397,11941,2021-02-05,$20 ,$105.15 ,$84.12 ,DE,Mobile,Paid,Feb,2021
398,4354,2020-09-11,$5 ,$89.66 ,$85.18 ,MX,Mobile,Organic,Sep,2020
399,18297,2020-02-21,$15 ,$24.28 ,$20.64 ,AU,Desktop,Organic,Feb,2020
400,19298,2022-06-02,$10 ,$39.84 ,$35.86 ,ES,Mobile,Direct,Jun,2022
401,2256,2020-07-08,$0 ,$102.87 ,$102.87 ,JP,Desktop,Organic,Jul,2020
402,2766,2024-07-08,$15 ,$66.53 ,$56.55 ,NL,Mobile,Organic,Jul,2024
403,17083,2022-06-12,$0 ,$141.42 ,$141.42 ,US,Mobile,Organic,Jun,2022
404,14078,2025-02-06,$0 ,$118.73 ,$118.73 ,JP,Mobile,Direct,Feb,2025
405,13055,2020-11-24,$0 ,$253.20 ,$253.20 ,SE,Desktop,Email,Nov,2020
406,6184,2024-09-05,$0 ,$16.73 ,$16.73 ,US,Mobile,Email,Sep,2024
407,9877,2020-05-21,$5 ,$315.76 ,$299.97 ,US,Desktop,Direct,May,2020
408,3443,2022-04-11,$0 ,$85.53 ,$85.53 ,DE,Mobile,Paid,Apr,2022
409,6005,2020-05-08,$0 ,$151.13 ,$151.13 ,NL,Tablet,Organic,May,2020
410,1810,2021-05-27,$5 ,$96.90 ,$92.06 ,ES,Mobile,Direct,May,2021
411,2339,2023-03-16,$5 ,$25.78 ,$24.49 ,ES,Desktop,Direct,Mar,2023
412,6241,2020-04-01,$0 ,$127.26 ,$127.26 ,GB,Desktop,Social,Apr,2020
413,223,2020-04-01,$0 ,$37.81 ,$37.81 ,FR,Desktop,Organic,Apr,2020
414,3635,2024-02-19,$0 ,$25.45 ,$25.45 ,US,Desktop,Organic,Feb,2024
415,19921,2020-12-04,$15 ,$140.50 ,$119.42 ,ES,Desktop,Organic,Dec,2020
416,5587,2025-01-06,$5 ,$77.60 ,$73.72 ,SG,Desktop,Direct,Jan,2025
417,16744,2024-01-24,$0 ,$185.20 ,$185.20 ,GB,Desktop,Direct,Jan,2024
418,17624,2021-01-25,$15 ,$32.05 ,$27.24 ,US,Mobile,Referral,Jan,2021
419,8373,2020-01-07,$15 ,$456.84 ,$388.31 ,CA,Mobile,Organic,Jan,2020
420,11962,2021-09-27,$0 ,$86.97 ,$86.97 ,FR,Desktop,Organic,Sep,2021
421,946,2022-03-28,$20 ,$128.28 ,$102.62 ,DE,Mobile,Organic,Mar,2022
422,19425,2025-08-31,$10 ,$205.86 ,$185.27 ,FR,Desktop,Referral,Aug,2025
423,9737,2021-01-19,$0 ,$131.83 ,$131.83 ,US,Mobile,Paid,Jan,2021
424,1460,2022-10-05,$10 ,$212.43 ,$191.19 ,IN,Mobile,Organic,Oct,2022
425,18138,2024-06-21,$0 ,$304.68 ,$304.68 ,PL,Desktop,Organic,Jun,2024
426,266,2023-12-21,$10 ,$94.21 ,$84.79 ,DE,Mobile,Direct,Dec,2023
427,17528,2025-08-16,$0 ,$48.07 ,$48.07 ,AU,Mobile,Direct,Aug,2025
428,7458,2021-05-01,$20 ,$79.95 ,$63.96 ,FR,Mobile,Social,May,2021
429,10961,2024-03-28,$0 ,$49.00 ,$49.00 ,ES,Mobile,Organic,Mar,2024
430,15136,2020-03-12,$5 ,$44.66 ,$42.43 ,ES,Mobile,Organic,Mar,2020
431,13734,2021-08-08,$10 ,$70.59 ,$63.53 ,AU,Mobile,Direct,Aug,2021
432,11898,2022-04-28,$0 ,$319.32 ,$319.32 ,DE,Mobile,Referral,Apr,2022
433,10356,2025-05-14,$5 ,$101.54 ,$96.46 ,MX,Mobile,Direct,May,2025
434,916,2022-07-04,$10 ,$24.28 ,$21.85 ,FR,Mobile,Referral,Jul,2022
435,17200,2023-01-28,$0 ,$364.68 ,$364.68 ,BR,Tablet,Direct,Jan,2023
436,6935,2020-05-08,$10 ,$106.51 ,$95.86 ,AU,Mobile,Social,May,2020
437,2867,2024-06-16,$0 ,$59.09 ,$59.09 ,NL,Mobile,Organic,Jun,2024
438,12054,2025-02-21,$10 ,$203.50 ,$183.15 ,BR,Desktop,Paid,Feb,2025
439,2528,2022-12-12,$20 ,$663.68 ,$530.94 ,DE,Desktop,Organic,Dec,2022
440,6251,2023-04-20,$20 ,$45.19 ,$36.15 ,AU,Mobile,Paid,Apr,2023
441,9067,2023-03-13,$5 ,$154.33 ,$146.61 ,US,Desktop,Direct,Mar,2023
442,5357,2022-04-02,$0 ,$19.89 ,$19.89 ,IN,Desktop,Organic,Apr,2022
443,1049,2020-05-24,$20 ,$254.82 ,$203.86 ,FR,Mobile,Referral,May,2020
444,7977,2025-05-25,$0 ,$386.56 ,$386.56 ,US,Desktop,Direct,May,2025
445,8023,2024-03-18,$5 ,$34.38 ,$32.66 ,US,Mobile,Direct,Mar,2024
446,8217,2023-05-27,$20 ,$219.49 ,$175.59 ,CA,Mobile,Paid,May,2023
447,9813,2020-05-14,$0 ,$76.63 ,$76.63 ,ES,Desktop,Direct,May,2020
448,9697,2023-07-02,$20 ,$75.03 ,$60.02 ,JP,Mobile,Email,Jul,2023
449,4218,2021-04-30,$0 ,$450.55 ,$450.55 ,MX,Desktop,Direct,Apr,2021
450,8130,2020-04-25,$0 ,$59.12 ,$59.12 ,MX,Mobile,Organic,Apr,2020
451,4278,2024-07-05,$0 ,$90.39 ,$90.39 ,US,Mobile,Email,Jul,2024
452,15108,2024-04-30,$0 ,$170.66 ,$170.66 ,BR,Mobile,Organic,Apr,2024
453,10056,2020-08-01,$20 ,$167.02 ,$133.62 ,FR,Mobile,Social,Aug,2020
454,745,2025-10-15,$5 ,$206.55 ,$196.22 ,DE,Desktop,Referral,Oct,2025
455,18374,2020-11-04,$5 ,$117.01 ,$111.16 ,SE,Desktop,Organic,Nov,2020
456,17183,2022-05-02,$5 ,$73.85 ,$70.16 ,PL,Mobile,Organic,May,2022
457,5091,2025-06-22,$10 ,$890.60 ,$801.54 ,DE,Tablet,Referral,Jun,2025
458,3288,2020-09-14,$20 ,$49.91 ,$39.93 ,ES,Tablet,Direct,Sep,2020
459,15466,2020-01-30,$10 ,$49.06 ,$44.15 ,GB,Desktop,Organic,Jan,2020
460,14297,2024-08-15,$0 ,$20.11 ,$20.11 ,AU,Desktop,Email,Aug,2024
461,11910,2025-04-17,$10 ,$317.58 ,$285.82 ,ES,Mobile,Paid,Apr,2025
462,14769,2025-08-12,$0 ,$162.40 ,$162.40 ,PL,Desktop,Direct,Aug,2025
463,15061,2020-09-15,$0 ,$71.47 ,$71.47 ,FR,Desktop,Referral,Sep,2020
464,19980,2022-01-05,$20 ,$29.12 ,$23.30 ,US,Mobile,Direct,Jan,2022
465,3990,2021-09-02,$20 ,$100.25 ,$80.20 ,US,Mobile,Organic,Sep,2021
466,3428,2023-04-18,$5 ,$93.59 ,$88.91 ,BR,Desktop,Direct,Apr,2023
467,2963,2020-06-07,$10 ,$563.77 ,$507.39 ,SG,Mobile,Organic,Jun,2020
468,8615,2024-09-20,$0 ,$19.56 ,$19.56 ,FR,Mobile,Organic,Sep,2024
469,10816,2021-08-04,$10 ,$20.86 ,$18.77 ,NL,Mobile,Referral,Aug,2021
470,10477,2021-09-07,$0 ,$94.32 ,$94.32 ,US,Mobile,Direct,Sep,2021
471,1576,2022-06-01,$10 ,$5.40 ,$4.86 ,CA,Mobile,Email,Jun,2022
472,12717,2020-02-22,$20 ,$55.23 ,$44.18 ,SE,Mobile,Direct,Feb,2020
473,18393,2022-09-21,$0 ,$168.72 ,$168.72 ,US,Mobile,Email,Sep,2022
474,16024,2024-07-23,$0 ,$37.29 ,$37.29 ,ZA,Mobile,Direct,Jul,2024
475,15213,2022-01-21,$0 ,$71.27 ,$71.27 ,CA,Desktop,Referral,Jan,2022
476,3915,2024-12-27,$15 ,$5.40 ,$4.59 ,GB,Tablet,Social,Dec,2024
477,8936,2022-05-04,$10 ,$196.62 ,$176.96 ,IN,Mobile,Social,May,2022
478,4800,2023-06-22,$0 ,$35.03 ,$35.03 ,SE,Mobile,Direct,Jun,2023
479,14500,2025-04-17,$0 ,$50.16 ,$50.16 ,FR,Tablet,Paid,Apr,2025
480,19019,2022-02-03,$20 ,$69.68 ,$55.74 ,BR,Mobile,Social,Feb,2022
481,19337,2020-04-21,$0 ,$113.55 ,$113.55 ,BR,Mobile,Direct,Apr,2020
482,17467,2020-03-13,$0 ,$167.36 ,$167.36 ,SG,Mobile,Paid,Mar,2020
483,10536,2021-06-29,$20 ,"$1,086.40 ",$869.12 ,US,Desktop,Social,Jun,2021
484,16955,2024-10-15,$5 ,$57.15 ,$54.29 ,JP,Desktop,Direct,Oct,2024
485,11540,2025-06-07,$0 ,$162.78 ,$162.78 ,BR,Mobile,Social,Jun,2025
486,18610,2020-04-22,$20 ,$978.93 ,$783.14 ,IN,Tablet,Organic,Apr,2020
487,19177,2022-11-25,$0 ,$34.22 ,$34.22 ,ES,Mobile,Direct,Nov,2022
488,15840,2020-02-26,$15 ,$77.26 ,$65.67 ,GB,Mobile,Organic,Feb,2020
489,2691,2022-08-27,$0 ,$147.52 ,$147.52 ,CA,Mobile,Social,Aug,2022
490,7439,2020-02-26,$10 ,$135.41 ,$121.87 ,AU,Tablet,Organic,Feb,2020
491,3074,2023-08-26,$5 ,$459.78 ,$436.79 ,GB,Mobile,Organic,Aug,2023
492,18262,2021-01-19,$15 ,$216.93 ,$184.39 ,ES,Desktop,Organic,Jan,2021
493,7825,2024-12-03,$5 ,$54.58 ,$51.85 ,GB,Mobile,Direct,Dec,2024
494,4730,2022-12-15,$10 ,$336.33 ,$302.70 ,US,Desktop,Organic,Dec,2022
495,555,2024-09-24,$0 ,$62.57 ,$62.57 ,SE,Desktop,Paid,Sep,2024
496,14291,2021-10-28,$0 ,$356.93 ,$356.93 ,AU,Mobile,Referral,Oct,2021
497,15295,2022-06-20,$20 ,$7.12 ,$5.70 ,DE,Desktop,Direct,Jun,2022
498,3829,2022-02-20,$15 ,$202.62 ,$172.23 ,JP,Mobile,Organic,Feb,2022
499,7862,2022-04-10,$20 ,$50.15 ,$40.12 ,FR,Mobile,Social,Apr,2022
500,13979,2024-07-18,$20 ,$114.44 ,$91.55 ,MX,Mobile,Email,Jul,2024
501,19539,2025-02-23,$5 ,$89.80 ,$85.31 ,BR,Mobile,Organic,Feb,2025
502,3498,2021-09-15,$0 ,$140.18 ,$140.18 ,PL,Mobile,Organic,Sep,2021
503,9391,2024-12-03,$15 ,$37.29 ,$31.70 ,SG,Desktop,Email,Dec,2024
504,8262,2023-02-09,$10 ,$94.14 ,$84.73 ,NL,Mobile,Organic,Feb,2023
505,7349,2020-11-17,$10 ,$38.13 ,$34.32 ,AE,Mobile,Organic,Nov,2020
506,866,2022-01-19,$15 ,$19.99 ,$16.99 ,NL,Tablet,Paid,Jan,2022
507,8277,2023-12-04,$0 ,$27.47 ,$27.47 ,ZA,Tablet,Direct,Dec,2023
508,18331,2021-10-24,$10 ,$208.36 ,$187.52 ,SE,Mobile,Organic,Oct,2021
509,11241,2023-11-11,$10 ,$145.10 ,$130.59 ,MX,Mobile,Direct,Nov,2023
510,17618,2020-05-20,$15 ,$85.19 ,$72.41 ,ES,Desktop,Organic,May,2020
511,13579,2020-04-27,$15 ,$73.87 ,$62.79 ,GB,Mobile,Organic,Apr,2020
512,16982,2024-05-18,$5 ,$38.75 ,$36.81 ,AU,Desktop,Direct,May,2024
513,19913,2024-11-18,$0 ,$127.33 ,$127.33 ,IN,Desktop,Referral,Nov,2024
514,17272,2024-06-04,$15 ,$77.63 ,$65.99 ,JP,Mobile,Direct,Jun,2024
515,3466,2022-07-15,$0 ,$66.34 ,$66.34 ,IN,Mobile,Referral,Jul,2022
516,1433,2022-05-22,$0 ,$71.16 ,$71.16 ,US,Mobile,Social,May,2022
517,9767,2021-04-13,$15 ,$260.35 ,$221.30 ,GB,Tablet,Paid,Apr,2021
518,18845,2023-07-29,$5 ,$434.04 ,$412.34 ,US,Desktop,Organic,Jul,2023
519,17786,2022-05-11,$0 ,$191.90 ,$191.90 ,SG,Mobile,Organic,May,2022
520,286,2024-02-26,$0 ,$372.36 ,$372.36 ,ES,Tablet,Direct,Feb,2024
521,3428,2020-07-26,$20 ,$24.28 ,$19.42 ,BR,Desktop,Direct,Jul,2020
522,9546,2025-05-12,$0 ,$81.13 ,$81.13 ,IN,Mobile,Organic,May,2025
523,3551,2025-10-10,$5 ,$5.40 ,$5.13 ,BR,Desktop,Organic,Oct,2025
524,1242,2025-03-18,$0 ,$292.80 ,$292.80 ,ZA,Desktop,Social,Mar,2025
525,2312,2024-12-07,$20 ,$218.26 ,$174.61 ,BR,Tablet,Organic,Dec,2024
526,18801,2025-05-01,$0 ,$156.44 ,$156.44 ,ZA,Mobile,Direct,May,2025
527,19870,2022-01-04,$0 ,$70.33 ,$70.33 ,AU,Desktop,Organic,Jan,2022
528,7149,2025-06-24,$5 ,$25.17 ,$23.91 ,ES,Mobile,Direct,Jun,2025
529,8296,2021-02-02,$0 ,$33.14 ,$33.14 ,MX,Mobile,Organic,Feb,2021
530,5885,2021-11-21,$20 ,$121.13 ,$96.90 ,IN,Desktop,Organic,Nov,2021
531,7777,2022-05-12,$5 ,$12.94 ,$12.29 ,NL,Desktop,Organic,May,2022
532,69,2020-05-05,$20 ,$459.83 ,$367.86 ,CA,Mobile,Direct,May,2020
533,12894,2022-05-28,$0 ,$82.00 ,$82.00 ,GB,Desktop,Organic,May,2022
534,17090,2023-08-18,$20 ,$6.96 ,$5.57 ,AU,Mobile,Paid,Aug,2023
535,6981,2024-04-04,$0 ,$6.45 ,$6.45 ,NL,Mobile,Organic,Apr,2024
536,6865,2022-05-19,$10 ,$205.99 ,$185.39 ,GB,Desktop,Email,May,2022
537,8911,2021-06-10,$5 ,$7.90 ,$7.50 ,IN,Desktop,Email,Jun,2021
538,2142,2025-05-22,$15 ,$358.91 ,$305.07 ,US,Desktop,Direct,May,2025
539,17539,2024-09-20,$15 ,$229.87 ,$195.39 ,IN,Desktop,Organic,Sep,2024
540,1820,2023-03-28,$0 ,$44.44 ,$44.44 ,ES,Mobile,Social,Mar,2023
541,13589,2022-12-03,$5 ,$39.06 ,$37.11 ,NL,Mobile,Organic,Dec,2022
542,2064,2022-04-16,$15 ,$188.96 ,$160.62 ,BR,Mobile,Organic,Apr,2022
543,7312,2024-11-07,$0 ,$548.53 ,$548.53 ,IN,Desktop,Paid,Nov,2024
544,17264,2023-12-10,$15 ,$228.17 ,$193.94 ,AU,Tablet,Organic,Dec,2023
545,17427,2024-04-19,$0 ,$242.28 ,$242.28 ,DE,Tablet,Social,Apr,2024
546,17551,2023-12-28,$15 ,$8.79 ,$7.47 ,IN,Desktop,Email,Dec,2023
547,15651,2020-02-20,$15 ,$13.68 ,$11.63 ,SG,Mobile,Direct,Feb,2020
548,4531,2021-11-05,$0 ,$287.24 ,$287.24 ,GB,Desktop,Organic,Nov,2021
549,12552,2024-10-30,$15 ,$36.13 ,$30.71 ,US,Tablet,Organic,Oct,2024
550,13802,2020-02-19,$20 ,$30.13 ,$24.10 ,NL,Desktop,Organic,Feb,2020
551,15179,2025-08-17,$20 ,$126.32 ,$101.06 ,FR,Mobile,Social,Aug,2025
552,10484,2021-04-21,$10 ,$220.68 ,$198.61 ,SG,Mobile,Organic,Apr,2021
553,6996,2021-01-29,$20 ,$453.85 ,$363.08 ,NL,Desktop,Organic,Jan,2021
554,12285,2021-03-20,$0 ,$194.70 ,$194.70 ,CA,Desktop,Paid,Mar,2021
555,11176,2021-02-02,$0 ,$44.00 ,$44.00 ,GB,Mobile,Paid,Feb,2021
556,12813,2024-05-11,$0 ,$248.00 ,$248.00 ,AE,Desktop,Organic,May,2024
557,14662,2021-10-07,$0 ,$151.50 ,$151.50 ,GB,Desktop,Direct,Oct,2021
558,11034,2022-09-08,$0 ,$38.13 ,$38.13 ,CA,Desktop,Email,Sep,2022
559,684,2025-01-19,$20 ,$36.68 ,$29.34 ,GB,Mobile,Organic,Jan,2025
560,3492,2021-03-15,$5 ,$198.28 ,$188.37 ,GB,Desktop,Organic,Mar,2021
561,14259,2021-08-12,$0 ,$118.56 ,$118.56 ,US,Mobile,Referral,Aug,2021
562,11747,2021-04-13,$10 ,$74.12 ,$66.71 ,BR,Mobile,Email,Apr,2021
